SMILES,pIC50,canonical_smiles
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nn(C)c3ccccc23)n1,6.59,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nn(C)c3ccccc23)n1
C(=O)(C=1C(N(C(=O)C1O)C=2SC=3C(N2)=CC=C(OCC)C3)C4=CC=C(Cl)C=C4)C5=CC=CC=C5,5.37675,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccccc4)C3c3ccc(Cl)cc3)sc2c1
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC4=C(C=C3)C=CC=C4)C=CC2)=NN=C1,6.25964,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccccc3c2)n1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CC=NC6,6.69897,O=C1c2cc(-c3cccnc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1
O=C1C=2C(=CC(C)=C(C2)C3=CN(C(C)C)N=C3)CCN1C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,8.4437,Cc1cc2c(cc1-c1cnn(C(C)C)c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)CC2
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C4C(CCN(C(N(C)C)=O)C4)=CN3,8.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C)C3)n1
C(NC=1N=C(C=CC1)C=2N(C(C)C)C=NN2)(=O)C=3C=C4C(=CC3F)CCN(S(NCC)(=O)=O)C4,8.25964,CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1
C(C)(=O)C1=C2C=3C(C(=O)C=4C2=CC=CC4)=CC=CC3NC1=O,4.82391,CC(=O)c1c2c3c(cccc3[nH]c1=O)C(=O)c1ccccc1-2
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(S(=O)(=O)N4CCCCC4)=CC=N3)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccn2)n1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(C(OC(C)C)=O)C4)C=CC2,8.90309,CC(C)OC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=CC=C5,1.7841246045387245,CC(C)n1cnc2c(Nc3ccccc3)nc(Nc3ccc(N4CCOCC4)cc3)nc21
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C4=CC=C(C(=O)C5CC5)C=C4,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)C4CC4)cc3)C2=O)n1
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C4C(N=C(N(C)C)S4)=CC3F,8.0,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N(C)C)nc3cc2F)n1
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=C(C(OC)=O)C=C4)=CC=C3F)C=CC2)=NN=C1,6.52288,COC(=O)c1ccc(C(=O)Nc2ccc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c2)cc1
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(F)=C(C4)C5CCN(C)CC5)=CC=C2,7.0,CN1CCC(c2cc3c(cc2F)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)CC1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)C=3OC(=CN3)C4=CC(C#N)=CC=C4,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C#N)c3)o2)n1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(C(=O)C5=CN(C=N5)C6CC6)C4)C=CC2,8.25181,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)c2cn(C4CC4)cn2)C3)n1
C1=2C(=NNC1=CC=C(C2)C=3N(C=NN3)C4CCCC4)C5=CC(=CC=C5)N6C=C(N=C6)C7CC7,5.25948,c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCCC4)cc23)cc(-n2cnc(C3CC3)c2)c1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(C(=O)N5CCCCC5)C4)C=CC2,8.25181,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCCC2)C3)n1
C[C@@H]1N2C(C=3NC(=NC(=O)C=4C(OCCC1)=NC=C(C4)C=5C=NC=NC5)C=CC3)=NN=C2,7.0,C[C@H]1CCCOc2ncc(-c3cncnc3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21
C(=O)(N1CC=2C(=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2)CC1)N5CCCC5,8.25964,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCC2)C3)n1
O=C1C=2C(=CC(C)=C(C2)N3C=C(CC)N=C3)N=CN1C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,7.30103,CCc1cn(-c2cc3c(=O)n(-c4cccc(-c5nncn5C(C)C)n4)cnc3cc2C)cn1
C(=O)(C=1C(N(C(=O)C1O)C2=NC=3C(S2)=CC(C)=CC3C)C4=CC=C(C(C)C)C=C4)C5=CC=C(C)O5,5.69897,Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccc(C(C)C)cc3)sc2c1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCN(C(C)=O)CC6)=CC2,6.69897,CC(=O)N1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC(F)=C5,8.17393,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(F)cc(C(=O)O)c4)cc3C2=O)n1
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@H](C)O5)C=NN6)=CC=C4,8.60206,Cc1cc(F)c(C(=O)Nc2cccc3c2O[C@@H](C)Cn2cnnc2-3)cc1-n1cnc(C2CC2)c1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC4=CC=C(F)C=C4)=CC=C3F)C=CC2,6.18709,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc(Nc3ccc(F)cc3)ccc2F)n1
C(=O)(N1CC=2C(C1)=CC=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2)N5CCCC5,6.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N2CCCC2)C3)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3)CCN(C(NCCCC)=O)C4)C=CC2,8.25964,CCCCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1
O=C1N(CCN1C2=CC=C(C=C2)C3CCOCC3)C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C4CCOCC4)cc3)C2=O)n1
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,6.0,Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1ccn(C(C)C)n1
[C@H](COC(CCC)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,7.25964,CCCC(=O)OC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C)cc2F)n1
CSc1nc(N)nc2[nH]cnc12,4.88,CSc1nc(N)nc2[nH]cnc12
N(C)(C)C=1C(=CC(C(NC=2N=C(SC2)C=3N([C@H](C(F)(F)F)C)C=NN3)=O)=NC1)N4C=C(N=C4)C5CC5,8.72584,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N(C)C)cn2)cs1)C(F)(F)F
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C=4C=CC(=NC4)N5CC(C#N)C5,7.30103,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(C#N)C4)nc3)C2=O)n1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(C4)C=5N=CC=CN5)C=CC2,8.25181,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(c2ncccn2)C3)n1
C(OCC)(=O)C1=C2C=3C(C(=O)C=4C2=CC=CC4)=CC=CC3NC1=O,6.30103,CCOC(=O)c1c2c3c(cccc3[nH]c1=O)C(=O)c1ccccc1-2
C[C@@H]1CCN2C(C=3NC(=NC(=O)C=4C(OC1)=CC=CC4)C=CC3)=NN=C2,7.0,C[C@@H]1CCn2cnnc2C2=CC=CC(=NC(=O)c3ccccc3OC1)N2
C(=O)(C=1C(N(C(=O)C1O)C=2SC=3C(N2)=CC=C(F)C3)C4=CC=C(C(C)(C)C)C=C4)C5=CC=C(C)C=C5,5.11919,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1
C1=CC(=C(C(=C1)Cl)C2=[N+](C=CC3=C(C=CN=C32)C4=C(C=C(C=C4)F)Cl)[O-])Cl,2.0,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl
O=C1C=2C(CCN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)N5C=C(N=C5)C6CC6,7.30103,CC(C)n1cnnc1-c1cccc(N2CCc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(NC=3C=C4N(N3)C=CC=C4)=O)C=CC2.C(C(O)=O)(F)(F)F,7.47108,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1.O=C(O)C(F)(F)F
O=C1N(C=2N=C(C=3N(C=NN3)C4CC4)C=CN2)CC=5C1=CC=CC5,5.25964,O=C1c2ccccc2CN1c1nccc(-c2nncn2C2CC2)n1
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5C[C@@H](O)CC5)N6C=C(N=C6)C7CC7,8.45593,O=C(Nc1cccc2c1OCCn1nnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CC[C@H](O)C2)cn1
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)F)cn2)n1
O=C1N(C2=NC(C=3N4C(=NN3)CCCC4)=CC=C2)C=NC=5C1=CC(=C(C)C5)N6C=C(N=C6)C7CC7,6.27984,Cc1cc2ncn(-c3cccc(-c4nnc5n4CCCC5)n3)c(=O)c2cc1-n1cnc(C2CC2)c1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)C=3OC(=CN3)C4=CC(OC[C@@H]5CNCCO5)=CC=C4,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(OC[C@@H]4CNCCO4)c3)o2)n1
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4.C(=O)(C(F)(F)F)O,1.7161110620239435,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12.O=C(O)C(F)(F)F
S(NC(C)(C)C)(=O)(=O)C1=CC(C2=CC=3N(C=C2)N=C(N)N3)=CN=C1,5.0,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1
C[C@@H]1N2C(=NN=C2CC1)C=3N=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(C(C)(C)C)N=C5)C=CC3,8.38722,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3[C@@H](C)CC4)n2)cc1-n1cnc(C(C)(C)C)c1
N(S(C)(=O)=O)C1=CC(=CN=C1Cl)C=2C=CN=CC2,5.0,CS(=O)(=O)Nc1cc(-c2ccncc2)cnc1Cl
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C4=CC=C(C=C4)N5[C@H](C)COC[C@@H]5C,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4[C@H](C)COC[C@@H]4C)cc3)C2=O)n1
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=C(C)C=C4,7.0,Cc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)nc3ccnn23)cc1
C(C)(C)N1C(C2=NC(C=3OC(=CN3)C4=CC(N(C)C)=CC=C4)=CC=C2)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N(C)C)c3)o2)n1
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(S(C)(=O)=O)=CC4)=CC=C2,7.0,CS(=O)(=O)c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2
C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,6.01,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CN=CC=C6,1.7719334473420298,c1ccc(-n2cnc3c(NCc4cccnc4)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1
CC=1C2=C(N=CN=C2NC1)N3CCC(NC(=O)C=4C(F)=CN=C(N)C4)CC3,8.71897,Cc1c[nH]c2ncnc(N3CCC(NC(=O)c4cc(N)ncc4F)CC3)c12
O=C1C=2C(=CC(C)=C(C2)N3C=C(N=C3)C4CC4)N=CN1C=5N=C(C=CC5)C=6N(C=NN6)C7CCOCC7,6.27984,Cc1cc2ncn(-c3cccc(-c4nncn4C4CCOCC4)n3)c(=O)c2cc1-n1cnc(C2CC2)c1
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,1.7161110620239435,Fc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(N2CCN(C3CC3)CC2)c1.O=C(O)C(F)(F)F
C(C)(C)N1C(C2=NC(C=3OC(=CN3)C4=CC(=CC=C4)C5CCCC5)=CC=C2)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4CCCC4)c3)o2)n1
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](CF)CO5)C=NN6)=CC=C4,8.34679,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@@H](CF)n2cnnc2-3)cc1-n1cnc(C2CC2)c1
O=S1(=O)C=2C(CN1C(C)C)=CC(OCC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,8.25964,CCOc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)S(=O)(=O)N(C(C)C)C2
N(C=1N2C(=NC(NC(=O)C=3C=CC=NC3)=N2)C=C(C(F)(F)F)C1)C4CC4,7.04576,O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1
CN(C)C1=CC=CC(=C1)NC2=NC=NC(=C2)NC3=CC=CC=C3,1.6539405669474263,CN(C)c1cccc(Nc2cc(Nc3ccccc3)ncn2)c1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(Cl)=C(C(O)=O)C=C5,8.3279,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)c(Cl)c4)cc3C2=O)n1
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(F)(F)F)N=C4)C=CC2,8.25964,Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-n1cnc(C(F)(F)F)c1
C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC=C3)C4=CSC5=CC=CC=C54,1.6613045109852163,c1ccc2c(-c3nccc(Nc4ccc(N5CCOCC5)cc4)n3)csc2c1
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(OC)=CC=C4,7.0,COc1cccc(-c2cc(NC(=O)c3ccc(C(C)(C)C)cc3)nc3ccnn23)c1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3)CCN(C(OCCC)=O)C4)C=CC2,7.25964,CCCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC4=C(C=C3F)C=CC=C4)C=CC2)=NN=C1,6.25964,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3cc2F)n1
FC1=C(C=C2C(=C1)OCCC[C@H](C)N3C(C=4NC(=NC2=O)C=CC4)=NN=C3)N5CC6CC(C5)O6,7.0,C[C@H]1CCCOc2cc(F)c(N3CC4CC(C3)O4)cc2C(=O)N=C2C=CC=C(N2)c2nncn21
FC1(F)CN(C=2C=C3C(=CC2)OCCCCN4C(C=5NC(=NC3=O)C=CC5)=NN=C4)C1,7.0,O=C1N=C2C=CC=C(N2)c2nncn2CCCCOc2ccc(N3CC(F)(F)C3)cc21
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC(CO)=C(F)C=C4,7.0,Cc1cc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cc(-c3ccc(F)c(CO)c3)n2n1
O(C=1C2=C(C=C(OC)C(OC)=C2)N=CC1)C3=CC=C(NC(=O)C4=CC=5C(NC4=O)=CC=CC5)C=C3,6.0,COc1cc2nccc(Oc3ccc(NC(=O)c4cc5ccccc5[nH]c4=O)cc3)c2cc1OC
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(CC3)C4=CC=C(C=C4)N5CCN(C)CC5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCN(C)CC4)cc3)C2=O)n1
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NCC5=CC(=CC=C5)C(F)(F)F)OC,2.20453710560962,COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NCc3cccc(C(F)(F)F)c3)c2cc1OC
C(NC=1N=C(C=CC1)C=2N(C(C)C)C=NN2)(=O)C=3C=C4C(N=C(S4)N5CCC(C(C)(C)C)CC5)=CC3F,8.0,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC(C(C)(C)C)CC4)nc3cc2F)n1
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCC3=CC=C(C=C3)O,2.0463852583093596,Cc1cc(NCCc2ccc(O)cc2)nc(Nc2cccc(N(C)C)c2)n1
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)CC6=CC=C(C=C6)C(F)(F)F)NC7=CC=C(C=C7)N8CCOCC8,1.7656599123848156,FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)nc32)cc1
O=C1N(CCN1C=2C=CC(C(C#N)N3CCOCC3)=NC2)C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(C#N)N4CCOCC4)nc3)C2=O)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CN3)N=C(S4)N5CCCCC5)C=CC2,9.0,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCCC4)nc3cn2)n1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(CC3)C=4C=CC(=NC4)N5CCC(O)CC5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(O)CC4)nc3)C2=O)n1
C[C@@H]1N2C(C=3NC(=NC(=O)C=4C(OCCC1)=NC=C(C4)N5C=C(N=C5)C6CC6)C=CC3)=NN=C2,7.0,C[C@H]1CCCOc2ncc(-n3cnc(C4CC4)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21
S(CC(F)(F)F)(=O)(=O)N1CC=2C(CC1)=CN=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,7.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)CC(F)(F)F)C3)n1
CC12N3C=4C5=C(C6=C(C4C=7C3=CC=CC7)CNC6=O)C=8C(N5C(O1)CC(NC)C2OC)=CC=CC8,7.25964,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)C5=CC=CC=N5)NC6=CC=C(C=C6)N7CCOCC7,1.6429231601575882,c1ccc(N2CCN(c3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)CC2)nc1
O=C1C2=CC(=C(C=C2N=CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)C5=CC=CC=C5)N6C=C(N=C6)C7CC7,7.30103,CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccccc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1
FC1=C(C=C2C(=C1)OCCCCN3C(C=4NC(=NC2=O)C=CC4)=NN=C3)C5=C(C)N(C)N=C5,7.0,Cc1c(-c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)cnn1C
C1CC2=NN=C(N2C1CO)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,3.6989700043360187,O=C1c2ccccc2CN1c1cccc(-c2nnc3n2C(CO)CC3)n1
C1=CC(=CC(=C1)O)N2C(=O)C(=CC3=CC=C(O3)C4=CC=C(C=C4)Br)SC2=S,2.6989700043360187,O=C1C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC(=S)N1c1cccc(O)c1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(=CC=N3)N4CCC(CC4)N5CCOCC5)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(N3CCC(N4CCOCC4)CC3)ccn2)n1
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(CC(C)C)N=NN3)=O)=C(F)C1)N4C=C(N=C4)C5CC5,7.25964,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3CC(C)C)n2)cc1-n1cnc(C2CC2)c1
C(NC=1N=C(C=CC1)C=2N([C@@H](CO)C)C=NN2)(=O)C=3C=C4C(=CC3OC)CCN(C(C)C)C4,8.90309,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(C)C)CC2
C(F)[C@H]1N2C(=NN=C2CC1)C=3N=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3,8.3098,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3[C@H](CF)CC4)n2)cc1-n1cnc(C2CC2)c1
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4C=CN=C4,7.0,CC(C)(O)c1ccc(C(=O)Nc2nc3ccc(-n4ccnc4)nc3s2)cc1
C[C@H]1CN2C(C=3NC(=NC(=O)C=4C(OCC1)=CC=CC4)C=CC3)=NN=C2,6.63451,C[C@@H]1CCOc2ccccc2C(=O)N=C2C=CC=C(N2)c2nncn2C1
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C(CO)CO5)C=NN6)=CC=C4,8.23657,O=C(Nc1cccc2c1OCC(CO)n1cnnc1-2)c1cc(-n2cnc(C3CC3)c2)ccn1
O=C1N(CCN1C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)C4=C(OC)C=C(C)C(S(C)(=O)=O)=C4,6.0,COc1cc(C)c(S(C)(=O)=O)cc1N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O
C1CN(CCN1C2=CC=CC=N2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NC6=CC7=C(C=C6)OCO7,1.6982323305619857,FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(N4CCN(c5ccccn5)CC4)nc32)cc1
O=C1C=2C(OCN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CN(CCC(C)C)N=C5,7.73283,CC(C)CCn1cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)CO3)cn1
C(C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C(OC)=NN(C)C3)C=CC2,8.04576,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1
C(C)(C)N1C(C=2N=C(C=CC2)C=3OC(=CN3)C4=CC=C(N)C=C4)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc(N)cc3)o2)n1
CC1CCCOC2=CC=CC=C2C(=O)NC3=CC=CC(=N3)C4=NN=CN14,5.3979400086720375,CC1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21
C(NC=1N=C(C=CC1)C=2N(C(C)C)C=NN2)(=O)C=3C=C4C(N=C(S4)N5CCC(C(C)(C)C)CC5)=CC3,7.0,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3nc(N4CCC(C(C)(C)C)CC4)sc3c2)n1
O=C1N(CC=2C1=CC(OC[C@@H]3CN(C)CCO3)=CC2)C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,8.2,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(OC[C@@H]4CN(C)CCO4)cc3C2=O)n1
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(F)C=N3)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(F)cn2)n1
C1OC2=C(O1)C=C(C=C2)NC3=C4C(=NC(=N3)NC5=CC=CC=C5)N(C=N4)CC6=CC=C(C=C6)C(F)(F)F,1.6579130400954216,FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(Nc4ccccc4)nc32)cc1
